Shipment_ID,timestamp,driver_id,vehicle_id,route_id,supplier_id,shipping_costs,delivery_time_deviation,iot_temperature,order_fulfillment_status
100908,2026-01-29 15:20:00,DRV_00015,VEH_00037,RTE_00010,SUP_00010,12126.07,61.35,18.6,1.0
100909,2026-02-28 04:47:00,DRV_00035,VEH_00024,RTE_00018,SUP_00019,20493.39,67.55,12.4,1.0
100910,2026-01-24 05:14:00,DRV_00028,VEH_00002,RTE_00017,SUP_00001,11085.65,34.92,8.2,2.0
100911,2026-02-18 10:04:00,DRV_00007,VEH_00014,RTE_00020,SUP_00002,20011.57,22.13,16.9,1.0
100912,2026-02-22 13:37:00,DRV_00032,VEH_00010,RTE_00020,SUP_00016,15087.66,13.02,-1.2,2.0
100913,2026-01-20 22:52:00,DRV_00011,VEH_00035,RTE_00013,SUP_00012,22221.59,-1.17,8.1,1.0
100914,2026-01-08 20:34:00,DRV_00010,VEH_00025,RTE_00017,SUP_00008,10568.09,15.67,9.7,1.0
100915,2026-01-17 15:14:00,DRV_00009,VEH_00003,RTE_00022,SUP_00484,15305.46,45.38,16.4,1.0
100916,2026-02-09 15:48:00,DRV_00014,VEH_00017,RTE_00004,SUP_00018,15935.46,36.09,-1.0,3.0
100917,2026-03-02 10:44:00,DRV_00013,VEH_00012,RTE_00001,SUP_00002,10725.88,67.69,9.5,2.0
100918,2026-03-02 18:25:00,DRV_00025,VEH_00054,RTE_00001,SUP_00013,4035.65,25.51,15.1,2.0
100919,2026-01-26 11:08:00,DRV_00002,VEH_00024,RTE_00015,SUP_00006,2792.21,48.43,2.8,3.0
100920,2026-01-17 00:21:00,DRV_00035,VEH_00029,RTE_00013,SUP_00548,908.45,19.63,19.4,3.0
100921,2026-02-25 00:52:00,DRV_00007,VEH_00043,RTE_00017,SUP_00006,21901.59,34.47,-1.6,3.0
100922,2026-01-28 14:29:00,DRV_00021,VEH_00025,RTE_00024,SUP_00009,6293.64,15.62,18.6,2.0
100923,2026-01-12 17:47:00,DRV_00018,VEH_00060,RTE_00026,SUP_00016,5681.92,30.03,16.7,1.0
100924,2026-01-14 00:57:00,DRV_00003,VEH_00065,RTE_00008,SUP_00011,18532.87,31.25,11.1,3.0
100925,2026-03-06 17:49:00,DRV_00042,VEH_00028,RTE_00018,SUP_00007,8340.39,49.41,6.8,3.0
100926,2026-02-05 22:25:00,DRV_00039,VEH_00016,RTE_00027,SUP_00010,12898.09,67.43,-1.5,3.0
100927,2026-03-05 19:05:00,DRV_00041,VEH_00047,RTE_00013,SUP_00010,4481.52,20.36,16.4,1.0
100928,2026-02-26 19:38:00,DRV_00049,VEH_00058,RTE_00023,SUP_00726,24013.77,19.47,7.4,1.0
100929,2026-01-17 09:44:00,DRV_00011,VEH_00076,RTE_00014,SUP_00018,21363.74,33.21,-1.4,3.0
100930,2026-01-17 04:41:00,DRV_00039,VEH_00027,RTE_00008,SUP_00101,21662.85,36.92,11.8,1.0
100931,2026-01-08 06:48:00,DRV_00024,VEH_00053,RTE_00008,SUP_00726,10465.96,45.34,7.6,3.0
100932,2026-01-16 16:14:00,DRV_00046,VEH_00042,RTE_00027,SUP_00009,19177.85,53.56,0.5,1.0
100933,2026-01-04 15:20:00,DRV_00019,VEH_00059,RTE_00026,SUP_00015,4024.97,70.84,2.3,2.0
100934,2026-01-31 00:21:00,DRV_00004,VEH_00047,RTE_00015,SUP_00004,711.17,67.82,-0.7,2.0
100935,2026-01-08 06:38:00,DRV_00026,VEH_00034,RTE_00027,SUP_00008,989.34,10.18,9.5,1.0
100936,2026-02-08 15:25:00,DRV_00038,VEH_00037,RTE_00013,SUP_00009,14871.74,62.4,10.4,2.0
100937,2026-01-14 09:02:00,DRV_00042,VEH_00006,RTE_00007,SUP_00013,11657.18,49.25,8.1,2.0
100938,2026-02-06 15:56:00,DRV_00032,VEH_00007,RTE_00005,SUP_00009,13191.38,29.95,14.3,2.0
100939,2026-01-04 01:52:00,DRV_00039,VEH_00025,RTE_00017,SUP_00004,682.85,36.63,15.2,3.0
100940,2026-03-08 03:37:00,DRV_00045,VEH_00033,RTE_00028,SUP_00017,10855.82,60.42,18.6,1.0
100941,2026-02-14 15:31:00,DRV_00046,VEH_00055,RTE_00025,SUP_00016,18092.67,31.97,-1.7,1.0
100942,2026-02-24 22:24:00,DRV_00036,VEH_00058,RTE_00029,SUP_00015,11346.0,23.74,11.9,1.0
100943,2026-02-11 05:59:00,DRV_00040,VEH_00007,RTE_00016,SUP_00003,18439.37,32.98,6.4,2.0
100944,2026-02-25 08:34:00,DRV_00037,VEH_00057,RTE_00023,SUP_00726,6208.96,19.76,9.3,3.0
100945,2026-02-05 00:28:00,DRV_00033,VEH_00012,RTE_00002,SUP_00005,20421.98,9.56,11.0,1.0
100946,2026-03-02 22:11:00,DRV_00036,VEH_00016,RTE_00022,SUP_00484,14916.57,64.37,5.0,2.0
100947,2026-01-01 05:02:00,DRV_00003,VEH_00043,RTE_00018,SUP_00005,5663.7,46.91,16.3,3.0
100948,2026-02-27 07:58:00,DRV_00009,VEH_00077,RTE_00727,SUP_00726,6299.65,21.2,0.7,3.0
100949,2026-01-01 00:55:00,DRV_00008,VEH_00007,RTE_00017,SUP_00015,15886.75,2.66,11.4,1.0
100950,2026-01-07 01:17:00,DRV_00033,VEH_00051,RTE_01007,SUP_00018,20833.52,41.52,-1.9,1.0
100951,2026-01-20 22:19:00,DRV_00006,VEH_00073,RTE_00007,SUP_00015,10682.88,4.31,16.5,2.0
100952,2026-02-21 04:06:00,DRV_00041,VEH_00032,RTE_00013,SUP_00002,6828.36,1.06,0.3,1.0
100953,2026-02-16 23:41:00,DRV_00039,VEH_00075,RTE_00052,SUP_00013,21741.78,35.6,-0.1,2.0
100954,2026-01-31 17:27:00,DRV_00004,VEH_00008,RTE_00018,SUP_00004,16897.07,26.01,4.7,3.0
100955,2026-01-12 15:08:00,DRV_00013,VEH_00072,RTE_00029,SUP_00010,11478.09,40.34,5.5,3.0
100956,2026-01-04 05:01:00,DRV_00049,VEH_00045,RTE_00014,SUP_00013,12453.55,1.87,2.3,3.0
100957,2026-01-11 10:34:00,DRV_00002,VEH_00059,RTE_01007,SUP_00010,5504.28,28.19,9.7,3.0
100958,2026-01-04 13:26:00,DRV_00005,VEH_00004,RTE_00018,SUP_00009,15856.66,8.46,6.9,1.0
100959,2026-01-04 13:22:00,DRV_00044,VEH_00067,RTE_00013,SUP_00008,9289.19,71.01,-1.3,1.0
100960,2026-01-13 12:30:00,DRV_00027,VEH_00029,RTE_00011,SUP_00003,24893.31,38.21,4.4,2.0
100961,2026-02-27 12:38:00,DRV_00032,VEH_00029,RTE_00021,SUP_00016,12264.5,47.93,14.2,2.0
100962,2026-02-28 19:57:00,DRV_00021,VEH_00028,RTE_01007,SUP_00014,12404.2,20.06,11.8,2.0
100963,2026-02-08 15:38:00,DRV_00008,VEH_00077,RTE_00021,SUP_00009,14363.37,2.29,12.5,2.0
100964,2026-01-27 19:58:00,DRV_00038,VEH_00079,RTE_00016,SUP_00548,22960.52,48.95,12.0,2.0
100965,2026-02-16 13:47:00,DRV_00008,VEH_00044,RTE_00023,SUP_00011,20120.04,17.04,4.2,3.0
100966,2026-03-03 17:09:00,DRV_00003,VEH_00004,RTE_00017,SUP_00003,11552.69,27.63,-0.0,3.0
100967,2026-01-25 01:54:00,DRV_00044,VEH_00009,RTE_00008,SUP_00005,18108.13,45.04,3.4,3.0
100968,2026-01-25 21:34:00,DRV_00003,VEH_00005,RTE_00019,SUP_00010,14862.77,-3.1,14.6,2.0
100969,2026-02-02 03:11:00,DRV_00022,VEH_00056,RTE_00020,SUP_00013,12562.99,57.39,17.6,3.0
100970,2026-02-21 04:08:00,DRV_00006,VEH_00050,RTE_00015,SUP_00004,5211.74,36.32,7.9,3.0
100971,2026-01-27 17:58:00,DRV_00002,VEH_00075,RTE_00009,SUP_00101,11866.44,16.42,-1.8,3.0
100972,2026-01-08 03:07:00,DRV_00023,VEH_00015,RTE_00020,SUP_00013,6522.56,-0.26,0.8,3.0
100973,2026-03-05 01:45:00,DRV_00044,VEH_00032,RTE_00010,SUP_00012,22913.63,7.51,4.4,1.0
100974,2026-01-01 17:42:00,DRV_00002,VEH_00028,RTE_00012,SUP_00005,8717.47,63.92,9.6,2.0
100975,2026-02-05 00:48:00,DRV_00038,VEH_00022,RTE_00727,SUP_00010,23830.47,47.82,-0.5,2.0
100976,2026-03-08 07:02:00,DRV_00017,VEH_00017,RTE_00021,SUP_00101,13559.85,14.24,16.9,1.0
100977,2026-01-05 07:49:00,DRV_00035,VEH_00059,RTE_00023,SUP_00009,15972.84,0.05,5.3,3.0
100978,2026-02-09 10:33:00,DRV_00034,VEH_00071,RTE_00052,SUP_00726,13802.04,22.69,16.3,3.0
100979,2026-02-03 06:35:00,DRV_00023,VEH_00057,RTE_00020,SUP_00007,3669.83,39.08,13.6,3.0
100980,2026-01-04 05:12:00,DRV_00030,VEH_00026,RTE_01007,SUP_00002,9707.62,26.15,13.1,2.0
100981,2026-01-03 11:56:00,DRV_00008,VEH_00025,RTE_00001,SUP_00358,2929.08,23.0,10.1,2.0
100982,2026-01-05 06:48:00,DRV_00022,VEH_00010,RTE_00025,SUP_00101,15762.37,11.69,10.5,2.0
100983,2026-01-06 06:01:00,DRV_00044,VEH_00045,RTE_00020,SUP_00484,11448.42,46.56,10.8,2.0
100984,2026-02-21 05:54:00,DRV_00036,VEH_00011,RTE_00009,SUP_00007,19560.63,69.74,10.6,2.0
100985,2026-02-27 01:12:00,DRV_00005,VEH_00077,RTE_00022,SUP_00008,5901.53,8.53,9.1,1.0
100986,2026-01-19 13:34:00,DRV_00013,VEH_00053,RTE_00015,SUP_00007,4531.87,40.98,17.7,2.0
100987,2026-01-05 10:11:00,DRV_00029,VEH_00072,RTE_00001,SUP_00548,10455.14,24.95,12.6,3.0
100988,2026-01-19 02:29:00,DRV_00031,VEH_00068,RTE_00012,SUP_00484,23201.34,29.4,13.5,2.0
100989,2026-02-25 11:45:00,DRV_00047,VEH_00028,RTE_00003,SUP_00014,17905.33,14.57,15.4,1.0
100990,2026-01-09 23:10:00,DRV_00016,VEH_00075,RTE_00011,SUP_00019,10763.63,58.54,2.3,3.0
100991,2026-02-21 00:39:00,DRV_00042,VEH_00065,RTE_00002,SUP_00005,13173.17,32.36,-0.3,1.0
100992,2026-02-23 23:35:00,DRV_00030,VEH_00049,RTE_00016,SUP_00484,2563.22,36.84,7.7,3.0
100993,2026-02-26 10:24:00,DRV_00016,VEH_00047,RTE_00009,SUP_00018,24622.11,18.47,8.3,2.0
100994,2026-01-17 03:55:00,DRV_00012,VEH_00052,RTE_00052,SUP_00726,16826.98,39.67,14.6,1.0
100995,2026-02-20 04:34:00,DRV_00017,VEH_00054,RTE_00015,SUP_00012,7492.4,1.62,6.9,3.0
100996,2026-02-26 13:29:00,DRV_00016,VEH_00060,RTE_00012,SUP_00484,14852.31,49.99,9.4,2.0
100997,2026-02-11 16:04:00,DRV_00012,VEH_00057,RTE_00001,SUP_00017,3182.32,10.11,8.5,3.0
100998,2026-02-13 17:41:00,DRV_00008,VEH_00047,RTE_00013,SUP_00013,24163.0,48.14,18.6,1.0
100999,2026-02-28 18:59:00,DRV_00020,VEH_00031,RTE_00014,SUP_00002,4782.23,25.06,10.3,1.0
101000,2026-02-07 21:13:00,DRV_00003,VEH_00046,RTE_00025,SUP_00013,16376.74,27.01,14.6,1.0
101001,2026-02-03 15:27:00,DRV_00016,VEH_00026,RTE_00025,SUP_00007,6513.63,31.13,1.2,1.0
101002,2026-01-24 23:29:00,DRV_00030,VEH_00005,RTE_00008,SUP_00010,18080.25,23.31,9.9,2.0
101003,2026-02-22 13:43:00,DRV_00045,VEH_00052,RTE_00008,SUP_00484,19532.12,2.75,9.9,3.0
101004,2026-02-22 20:10:00,DRV_00023,VEH_00075,RTE_00027,SUP_00006,16998.78,18.84,1.3,2.0
101005,2026-01-12 23:40:00,DRV_00028,VEH_00054,RTE_01007,SUP_00003,15555.24,46.11,0.5,1.0
101006,2026-01-03 15:32:00,DRV_00040,VEH_00033,RTE_00012,SUP_00003,22365.49,46.27,17.6,3.0
101007,2026-01-20 11:04:00,DRV_00005,VEH_00050,RTE_00001,SUP_00018,2426.35,17.04,5.9,1.0
101008,2026-02-10 17:36:00,DRV_00020,VEH_00038,RTE_00011,SUP_00011,8607.41,30.43,19.4,2.0
101009,2026-01-19 22:45:00,DRV_00040,VEH_00027,RTE_00008,SUP_00358,6583.04,9.9,1.4,2.0
101010,2026-03-06 04:36:00,DRV_00044,VEH_00015,RTE_00010,SUP_00726,24706.34,27.39,11.4,2.0
101011,2026-01-02 02:45:00,DRV_00001,VEH_00061,RTE_01007,SUP_00005,10040.05,-3.23,10.2,3.0
101012,2026-02-19 09:58:00,DRV_00030,VEH_00021,RTE_00019,SUP_00019,18449.01,64.05,10.9,3.0
101013,2026-02-20 05:03:00,DRV_00021,VEH_00046,RTE_00011,SUP_00358,17275.77,11.22,-0.2,1.0
101014,2026-01-19 20:19:00,DRV_00020,VEH_00069,RTE_00007,SUP_00019,5695.99,12.52,15.9,3.0
101015,2026-02-23 13:49:00,DRV_00006,VEH_00006,RTE_00011,SUP_00015,6355.44,16.53,18.6,3.0
101016,2026-02-08 23:38:00,DRV_00022,VEH_00038,RTE_00727,SUP_00016,7391.47,4.81,4.3,2.0
101017,2026-02-22 20:45:00,DRV_00018,VEH_00062,RTE_00017,SUP_00101,10572.62,44.22,18.6,1.0
101018,2026-01-10 15:58:00,DRV_00008,VEH_00062,RTE_00001,SUP_00009,6240.96,0.79,18.6,2.0
101019,2026-03-01 11:35:00,DRV_00039,VEH_00078,RTE_00052,SUP_00004,981.46,5.33,19.4,1.0
101020,2026-01-20 01:26:00,DRV_00032,VEH_00074,RTE_00026,SUP_00015,22045.13,44.65,16.6,1.0
101021,2026-01-10 01:26:00,DRV_00033,VEH_00046,RTE_00029,SUP_00012,24157.44,21.15,4.1,3.0
101022,2026-01-18 05:38:00,DRV_00016,VEH_00013,RTE_00021,SUP_00484,8868.47,49.51,15.3,2.0
101023,2026-01-04 00:04:00,DRV_00012,VEH_00003,RTE_00021,SUP_00003,8793.42,37.92,19.4,3.0
101024,2026-02-23 00:03:00,DRV_00038,VEH_00006,RTE_00008,SUP_00484,673.75,14.71,16.6,3.0
101025,2026-01-07 07:51:00,DRV_00034,VEH_00008,RTE_00023,SUP_00014,17166.14,45.11,18.6,3.0
101026,2026-01-27 11:10:00,DRV_00014,VEH_00044,RTE_00024,SUP_00017,20723.28,3.95,9.5,1.0
101027,2026-01-12 09:09:00,DRV_00036,VEH_00033,RTE_00006,SUP_00019,4091.9,36.3,3.5,2.0
101028,2026-01-29 18:27:00,DRV_00033,VEH_00075,RTE_00022,SUP_00006,4411.83,28.66,18.6,2.0
101029,2026-02-25 06:19:00,DRV_00023,VEH_00077,RTE_00018,SUP_00004,19857.04,15.63,-1.9,3.0
101030,2026-01-20 23:06:00,DRV_00045,VEH_00050,RTE_00006,SUP_00007,15599.12,41.51,9.3,1.0
101031,2026-03-03 00:46:00,DRV_00002,VEH_00011,RTE_00005,SUP_00019,1599.08,62.09,18.6,2.0
101032,2026-01-01 01:57:00,DRV_00041,VEH_00028,RTE_00013,SUP_00017,15752.4,71.92,4.5,2.0
101033,2026-02-28 15:51:00,DRV_00021,VEH_00070,RTE_00052,SUP_00016,8068.48,41.8,10.9,3.0
101034,2026-01-10 04:34:00,DRV_00002,VEH_00041,RTE_00019,SUP_00015,9533.77,26.16,15.0,1.0
101035,2026-02-07 02:41:00,DRV_00027,VEH_00016,RTE_00022,SUP_00358,19358.42,12.34,10.2,3.0
101036,2026-01-01 14:06:00,DRV_00009,VEH_00068,RTE_00008,SUP_00008,20367.91,14.8,15.1,2.0
101037,2026-01-08 14:34:00,DRV_00001,VEH_00048,RTE_00009,SUP_00019,10308.74,31.92,3.3,1.0
101038,2026-02-25 00:39:00,DRV_00011,VEH_00056,RTE_00017,SUP_00008,23705.25,23.28,8.4,3.0
101039,2026-02-02 07:14:00,DRV_00003,VEH_00064,RTE_00003,SUP_00018,10458.34,65.36,7.0,2.0
101040,2026-03-03 06:36:00,DRV_00023,VEH_00059,RTE_00019,SUP_00016,19409.98,23.36,-1.8,3.0
101041,2026-03-09 18:19:00,DRV_00026,VEH_00062,RTE_00011,SUP_00726,12354.99,41.5,9.1,3.0
101042,2026-01-05 11:49:00,DRV_00004,VEH_00076,RTE_00024,SUP_00019,22489.54,24.53,11.2,3.0
101043,2026-01-21 21:45:00,DRV_00018,VEH_00011,RTE_00017,SUP_00010,22740.15,59.42,9.8,1.0
101044,2026-01-30 05:41:00,DRV_00006,VEH_00018,RTE_00021,SUP_00017,2641.71,45.11,12.7,2.0
101045,2026-02-14 16:03:00,DRV_00035,VEH_00019,RTE_00019,SUP_00013,23444.09,42.29,9.4,2.0
101046,2026-03-05 20:02:00,DRV_00022,VEH_00055,RTE_00002,SUP_00013,20725.6,20.73,-0.7,2.0
101047,2026-02-10 07:47:00,DRV_00043,VEH_00026,RTE_00727,SUP_00007,19887.11,57.98,0.3,2.0
101048,2026-02-04 06:56:00,DRV_00015,VEH_00006,RTE_00008,SUP_00010,5422.33,-2.05,9.9,1.0
101049,2026-02-01 15:47:00,DRV_00022,VEH_00004,RTE_00019,SUP_00002,20225.42,62.05,3.5,3.0
101050,2026-01-26 16:16:00,DRV_00037,VEH_00029,RTE_00007,SUP_00004,21328.25,34.48,-0.4,2.0
101051,2026-02-16 22:24:00,DRV_00042,VEH_00059,RTE_00028,SUP_00006,7584.18,25.67,6.6,1.0
101052,2026-02-24 11:57:00,DRV_00012,VEH_00017,RTE_00027,SUP_00101,23830.37,33.28,9.1,3.0
101053,2026-01-30 12:53:00,DRV_00047,VEH_00043,RTE_00017,SUP_00018,1721.57,46.39,4.6,1.0
101054,2026-01-02 06:28:00,DRV_00049,VEH_00066,RTE_00006,SUP_00484,4172.78,-4.02,12.4,1.0
101055,2026-01-02 07:57:00,DRV_00042,VEH_00034,RTE_00019,SUP_00006,13670.74,62.11,10.9,2.0
101056,2026-01-15 07:38:00,DRV_00038,VEH_00008,RTE_00024,SUP_00484,14606.92,29.4,4.7,2.0
101057,2026-01-23 09:34:00,DRV_00018,VEH_00013,RTE_00006,SUP_00017,16306.18,21.41,13.1,3.0
101058,2026-02-02 21:22:00,DRV_00045,VEH_00008,RTE_00028,SUP_00014,915.74,5.64,18.6,3.0
101059,2026-01-14 23:28:00,DRV_00035,VEH_00065,RTE_00002,SUP_00101,24028.99,28.84,10.7,2.0
101060,2026-02-11 05:43:00,DRV_00030,VEH_00043,RTE_00006,SUP_00011,1592.41,33.22,9.1,1.0
101061,2026-02-15 12:25:00,DRV_00024,VEH_00039,RTE_00023,SUP_00019,4005.02,26.08,-1.8,2.0
101062,2026-02-27 01:40:00,DRV_00042,VEH_00059,RTE_00005,SUP_00002,843.36,47.26,11.9,3.0
101063,2026-03-03 01:58:00,DRV_00030,VEH_00044,RTE_00019,SUP_00003,14388.03,27.41,5.5,1.0
101064,2026-01-07 20:25:00,DRV_00014,VEH_00009,RTE_00020,SUP_00011,23340.54,69.03,16.9,1.0
101065,2026-01-02 12:59:00,DRV_00006,VEH_00037,RTE_00004,SUP_00006,16815.71,41.14,14.4,1.0
101066,2026-01-28 15:29:00,DRV_00003,VEH_00074,RTE_00022,SUP_00014,20655.11,57.18,9.8,2.0
101067,2026-01-04 16:07:00,DRV_00016,VEH_00036,RTE_00026,SUP_00019,825.39,3.42,3.0,2.0
101068,2026-01-24 21:07:00,DRV_00007,VEH_00028,RTE_00017,SUP_00016,13779.37,25.59,2.1,3.0
101069,2026-01-06 21:52:00,DRV_00014,VEH_00042,RTE_00011,SUP_00548,11759.29,16.26,4.8,1.0
101070,2026-01-01 22:22:00,DRV_00009,VEH_00043,RTE_00004,SUP_00358,12724.71,38.85,7.5,1.0
101071,2026-02-13 19:16:00,DRV_00015,VEH_00042,RTE_00026,SUP_00101,2269.22,61.31,3.9,2.0
101072,2026-01-14 08:16:00,DRV_00021,VEH_00066,RTE_00013,SUP_00007,17268.67,1.03,8.3,3.0
101073,2026-03-06 15:10:00,DRV_00035,VEH_00055,RTE_00020,SUP_00008,12828.9,0.59,1.3,3.0
101074,2026-02-25 09:27:00,DRV_00002,VEH_00072,RTE_00026,SUP_00019,19246.15,60.47,17.6,1.0
101075,2026-03-09 22:29:00,DRV_00027,VEH_00048,RTE_00052,SUP_00726,12389.62,40.25,18.6,2.0
101076,2026-01-19 11:34:00,DRV_00002,VEH_00022,RTE_00017,SUP_00016,4159.85,46.49,16.6,1.0
101077,2026-01-26 04:18:00,DRV_00035,VEH_00027,RTE_00009,SUP_00358,16382.3,36.8,16.3,2.0
101078,2026-03-07 03:09:00,DRV_00018,VEH_00067,RTE_00004,SUP_00007,4723.47,59.13,8.5,3.0
101079,2026-01-30 05:18:00,DRV_00014,VEH_00013,RTE_00023,SUP_00009,21873.67,4.63,12.5,1.0
101080,2026-02-28 00:04:00,DRV_00020,VEH_00045,RTE_00028,SUP_00013,15521.35,4.99,6.7,1.0
101081,2026-03-09 01:33:00,DRV_00018,VEH_00010,RTE_00014,SUP_00001,4351.5,37.88,10.6,1.0
101082,2026-01-09 11:39:00,DRV_00010,VEH_00009,RTE_00019,SUP_00008,24077.28,67.87,4.8,3.0
101083,2026-01-01 03:55:00,DRV_00025,VEH_00054,RTE_00026,SUP_00101,13199.95,26.95,4.0,1.0
101084,2026-01-30 19:29:00,DRV_00002,VEH_00027,RTE_00028,SUP_00358,2286.01,20.17,9.6,3.0
101085,2026-02-16 20:04:00,DRV_00025,VEH_00034,RTE_00003,SUP_00004,15857.41,41.72,18.6,2.0
101086,2026-01-06 22:47:00,DRV_00033,VEH_00001,RTE_00014,SUP_00003,6703.37,66.64,9.6,3.0
101087,2026-02-19 03:52:00,DRV_00036,VEH_00032,RTE_00008,SUP_00003,20190.49,59.44,3.7,2.0
101088,2026-02-15 10:41:00,DRV_00031,VEH_00071,RTE_00024,SUP_00358,20536.64,71.65,5.3,3.0
101089,2026-02-28 17:15:00,DRV_00014,VEH_00067,RTE_00027,SUP_00013,24484.21,-3.26,-0.3,3.0
101090,2026-02-21 04:18:00,DRV_00001,VEH_00020,RTE_00028,SUP_00008,12795.8,3.69,-1.0,1.0
101091,2026-01-04 18:15:00,DRV_00046,VEH_00035,RTE_00001,SUP_00007,11646.44,41.93,3.1,3.0
101092,2026-01-26 02:39:00,DRV_00016,VEH_00078,RTE_00010,SUP_00001,18960.15,58.18,-0.5,1.0
101093,2026-01-31 12:05:00,DRV_00046,VEH_00017,RTE_00018,SUP_00016,3745.53,16.96,0.1,2.0
101094,2026-01-05 03:11:00,DRV_00003,VEH_00018,RTE_00016,SUP_00006,13899.43,13.42,14.3,2.0
101095,2026-03-02 16:28:00,DRV_00035,VEH_00045,RTE_00008,SUP_00007,13883.07,55.6,-1.2,1.0
101096,2026-01-06 13:27:00,DRV_00041,VEH_00053,RTE_00001,SUP_00012,2692.09,-0.66,11.2,2.0
101097,2026-01-30 01:12:00,DRV_00006,VEH_00068,RTE_00727,SUP_00484,10740.61,23.44,3.5,3.0
101098,2026-02-10 16:36:00,DRV_00025,VEH_00065,RTE_00012,SUP_00009,21405.48,33.95,15.4,1.0
101099,2026-01-22 04:43:00,DRV_00013,VEH_00001,RTE_00008,SUP_00011,21475.76,38.15,7.7,1.0
101100,2026-03-03 17:01:00,DRV_00034,VEH_00058,RTE_00024,SUP_00010,2931.32,51.1,4.1,1.0
101101,2026-03-02 05:40:00,DRV_00008,VEH_00026,RTE_00016,SUP_00548,2722.66,59.08,8.4,2.0
101102,2026-01-11 18:44:00,DRV_00021,VEH_00020,RTE_00018,SUP_00001,6936.04,42.18,5.6,2.0
101103,2026-01-14 09:22:00,DRV_00034,VEH_00010,RTE_00004,SUP_00018,21931.77,40.07,18.6,3.0
101104,2026-01-17 14:50:00,DRV_00004,VEH_00059,RTE_00006,SUP_00004,3658.11,37.17,0.3,3.0
101105,2026-01-01 01:17:00,DRV_00025,VEH_00075,RTE_00012,SUP_00005,18139.92,44.32,17.9,1.0
101106,2026-01-15 07:31:00,DRV_00015,VEH_00041,RTE_00027,SUP_00009,2978.56,14.98,6.5,3.0
101107,2026-01-12 19:04:00,DRV_00004,VEH_00005,RTE_00009,SUP_00017,15766.88,1.52,18.6,2.0
101108,2026-01-10 18:20:00,DRV_00045,VEH_00065,RTE_00015,SUP_00003,9223.65,4.18,12.2,3.0
101109,2026-02-27 15:05:00,DRV_00012,VEH_00017,RTE_00016,SUP_00016,19828.39,12.29,5.3,2.0
101110,2026-02-28 08:56:00,DRV_00032,VEH_00022,RTE_00024,SUP_00005,6225.42,33.52,18.6,3.0
101111,2026-01-31 01:43:00,DRV_00032,VEH_00041,RTE_00012,SUP_00016,16160.44,59.71,18.6,2.0
101112,2026-02-11 02:47:00,DRV_00028,VEH_00068,RTE_00727,SUP_00003,6274.22,49.0,12.4,2.0
101113,2026-02-22 02:46:00,DRV_00013,VEH_00069,RTE_00024,SUP_00726,17984.68,45.46,0.1,3.0
101114,2026-01-21 08:07:00,DRV_00031,VEH_00011,RTE_00023,SUP_00015,21905.11,22.03,14.9,3.0
101115,2026-03-07 01:49:00,DRV_00014,VEH_00056,RTE_00014,SUP_00003,3606.64,26.16,12.7,2.0
101116,2026-01-28 13:51:00,DRV_00020,VEH_00051,RTE_00013,SUP_00726,21731.59,39.24,2.2,1.0
101117,2026-01-09 07:14:00,DRV_00018,VEH_00021,RTE_00025,SUP_00014,15042.59,9.77,0.9,3.0
101118,2026-02-20 22:20:00,DRV_00029,VEH_00076,RTE_00727,SUP_00016,3614.21,-0.29,4.3,2.0
101119,2026-02-20 01:41:00,DRV_00006,VEH_00026,RTE_00002,SUP_00017,10974.78,40.5,17.5,3.0
101120,2026-02-19 16:00:00,DRV_00032,VEH_00019,RTE_00003,SUP_00101,4441.08,71.17,3.1,3.0
101121,2026-03-02 11:02:00,DRV_00029,VEH_00060,RTE_00026,SUP_00726,17658.52,13.87,7.1,3.0
101122,2026-01-13 21:34:00,DRV_00043,VEH_00071,RTE_00024,SUP_00484,19092.27,-1.41,-1.4,3.0
101123,2026-01-07 09:04:00,DRV_00002,VEH_00047,RTE_01007,SUP_00018,3092.01,55.02,5.9,3.0
101124,2026-01-14 06:16:00,DRV_00023,VEH_00071,RTE_00022,SUP_00018,12900.43,14.45,18.6,1.0
101125,2026-02-17 00:48:00,DRV_00019,VEH_00026,RTE_00010,SUP_00358,20458.31,58.88,17.1,1.0
101126,2026-01-24 14:56:00,DRV_00031,VEH_00040,RTE_00009,SUP_00014,23435.99,49.2,8.3,1.0
101127,2026-01-08 19:26:00,DRV_00005,VEH_00005,RTE_00026,SUP_00018,13081.19,67.82,18.6,2.0
101128,2026-02-01 15:18:00,DRV_00019,VEH_00021,RTE_00020,SUP_00015,23781.84,26.49,19.4,1.0
101129,2026-01-13 18:21:00,DRV_00034,VEH_00078,RTE_00052,SUP_00015,13624.38,45.97,-1.2,1.0
101130,2026-01-26 07:35:00,DRV_00010,VEH_00004,RTE_00008,SUP_00006,10157.67,30.79,4.3,2.0
101131,2026-03-06 01:43:00,DRV_00025,VEH_00023,RTE_00010,SUP_00015,21280.98,43.56,9.5,1.0
101132,2026-01-03 18:58:00,DRV_00002,VEH_00015,RTE_00019,SUP_00018,12578.08,29.62,17.0,3.0
101133,2026-01-08 20:22:00,DRV_00011,VEH_00008,RTE_00003,SUP_00004,12061.61,9.52,15.2,1.0
101134,2026-02-16 21:06:00,DRV_00031,VEH_00041,RTE_00024,SUP_00484,12512.66,34.11,2.6,1.0
